timestamp,room_id,area,doors_area,panels_area,hours,days,months,temprature_value,humidity_value
6/27/25 17:50,339,15.5390727704542,1.935,0.0,17,27,6,21.433929443359,62.710620880127
6/27/25 17:35,339,15.5390727704542,1.935,0.0,17,27,6,21.496490478516,62.442001342773
6/27/25 17:20,339,15.5390727704542,1.935,0.0,17,27,6,21.433929443359,62.466423034668
6/27/25 17:05,339,15.5390727704542,1.935,0.0,17,27,6,21.433929443359,62.319900512695
6/27/25 16:50,339,15.5390727704542,1.935,0.0,16,27,6,21.433929443359,62.075702667236
6/27/25 16:35,339,15.5390727704542,1.935,0.0,16,27,6,21.433929443359,61.66056060791
6/27/25 16:20,339,15.5390727704542,1.935,0.0,16,27,6,21.433929443359,61.343101501465
6/27/25 16:05,339,15.5390727704542,1.935,0.0,16,27,6,21.433929443359,60.952381134033
6/27/25 15:50,339,15.5390727704542,1.935,0.0,15,27,6,21.450328826904,60.598587036133
6/27/25 15:35,339,15.5390727704542,1.935,0.0,15,27,6,21.393909454346,60.610500335693
6/27/25 15:20,339,15.5390727704542,1.935,0.0,15,27,6,21.433929443359,60.439559936523
6/27/25 15:05,339,15.5390727704542,1.935,0.0,15,27,6,21.433929443359,60.219779968262
6/27/25 14:50,339,15.5390727704542,1.935,0.0,14,27,6,21.433929443359,60.219779968262
6/27/25 14:35,339,15.5390727704542,1.935,0.0,14,27,6,21.433929443359,59.780220031738
6/27/25 14:20,339,15.5390727704542,1.935,0.0,14,27,6,21.433929443359,59.682540893555
6/27/25 14:05,339,15.5390727704542,1.935,0.0,14,27,6,21.433929443359,59.389499664307
6/27/25 13:50,339,15.5390727704542,1.935,0.0,13,27,6,21.433929443359,59.169719696045
6/27/25 13:35,339,15.5390727704542,1.935,0.0,13,27,6,21.371398925781,59.169719696045
6/27/25 13:20,339,15.5390727704542,1.935,0.0,13,27,6,21.433929443359,58.949939727783
6/27/25 13:05,339,15.5390727704542,1.935,0.0,13,27,6,21.433929443359,58.8522605896
6/27/25 12:50,339,15.5390727704542,1.935,0.0,12,27,6,21.371398925781,58.754577636719
6/27/25 12:35,339,15.5390727704542,1.935,0.0,12,27,6,21.371398925781,58.437118530273
6/27/25 12:20,339,15.5390727704542,1.935,0.0,12,27,6,21.371398925781,58.461540222168
6/27/25 12:05,339,15.5390727704542,1.935,0.0,12,27,6,21.371398925781,58.266178131104
6/27/25 11:50,339,15.5390727704542,1.935,0.0,11,27,6,21.417537689209,58.095237731934
6/27/25 11:35,339,15.5390727704542,1.935,0.0,11,27,6,21.371398925781,58.217338562012
6/27/25 11:20,339,15.5390727704542,1.935,0.0,11,27,6,21.371398925781,58.046398162842
6/27/25 11:05,339,15.5390727704542,1.935,0.0,11,27,6,21.371398925781,58.16849899292
6/27/25 10:50,339,15.5390727704542,1.935,0.0,10,27,6,21.371398925781,58.217338562012
6/27/25 10:35,339,15.5390727704542,1.935,0.0,10,27,6,21.371398925781,58.119659423828
6/27/25 10:20,339,15.5390727704542,1.935,0.0,10,27,6,21.371398925781,58.062816619873
6/27/25 10:05,339,15.5390727704542,1.935,0.0,10,27,6,21.371398925781,57.777778625488
6/27/25 9:50,339,15.5390727704542,1.935,0.0,9,27,6,21.308868408203,57.631256103516
6/27/25 9:35,339,15.5390727704542,1.935,0.0,9,27,6,21.308868408203,57.460315704346
6/27/25 9:20,339,15.5390727704542,1.935,0.0,9,27,6,21.308868408203,57.216117858887
6/27/25 9:05,339,15.5390727704542,1.935,0.0,9,27,6,21.246322631836,57.191696166992
6/27/25 8:50,339,15.5390727704542,1.935,0.0,8,27,6,21.246322631836,57.094017028809
6/27/25 8:35,339,15.5390727704542,1.935,0.0,8,27,6,21.308868408203,56.825397491455
6/27/25 8:20,339,15.5390727704542,1.935,0.0,8,27,6,21.246322631836,56.581195831299
6/27/25 8:05,339,15.5390727704542,1.935,0.0,8,27,6,21.246322631836,56.141635894775
6/27/25 7:50,339,15.5390727704542,1.935,0.0,7,27,6,21.22992515564,55.873016357422
6/27/25 7:35,339,15.5390727704542,1.935,0.0,7,27,6,21.223806381226,55.433456420898
6/27/25 7:20,339,15.5390727704542,1.935,0.0,7,27,6,21.183776855469,55.262516021729
6/27/25 7:05,339,15.5390727704542,1.935,0.0,7,27,6,21.183776855469,55.067153930664
6/27/25 6:50,339,15.5390727704542,1.935,0.0,6,27,6,21.183776855469,55.091575622559
6/27/25 6:35,339,15.5390727704542,1.935,0.0,6,27,6,21.183776855469,55.018314361572
6/27/25 6:20,339,15.5390727704542,1.935,0.0,6,27,6,21.246322631836,54.725273132324
6/27/25 6:05,339,15.5390727704542,1.935,0.0,6,27,6,21.246322631836,54.505493164062
6/27/25 5:50,339,15.5390727704542,1.935,0.0,5,27,6,21.308868408203,54.358974456787
6/27/25 5:35,339,15.5390727704542,1.935,0.0,5,27,6,21.308868408203,54.456653594971
6/27/25 5:20,339,15.5390727704542,1.935,0.0,5,27,6,21.308868408203,54.505493164062
6/27/25 5:05,339,15.5390727704542,1.935,0.0,5,27,6,21.308868408203,54.554332733154
6/27/25 4:50,339,15.5390727704542,1.935,0.0,4,27,6,21.246322631836,54.603176116943
6/27/25 4:35,339,15.5390727704542,1.935,0.0,4,27,6,21.246322631836,54.700855255127
6/27/25 4:20,339,15.5390727704542,1.935,0.0,4,27,6,21.246322631836,54.871795654297
6/27/25 4:05,339,15.5390727704542,1.935,0.0,4,27,6,21.183776855469,54.920635223389
6/27/25 3:50,339,15.5390727704542,1.935,0.0,3,27,6,21.121246337891,55.091575622559
6/27/25 3:35,339,15.5390727704542,1.935,0.0,3,27,6,21.058700561523,55.335773468018
6/27/25 3:20,339,15.5390727704542,1.935,0.0,3,27,6,20.933624267578,56.288154602051
6/27/25 3:05,339,15.5390727704542,1.935,0.0,3,27,6,20.996170043945,53.333332061768
6/27/25 2:50,339,15.5390727704542,1.935,0.0,2,27,6,21.809173583984,53.30891418457
6/27/25 2:35,339,15.5390727704542,1.935,0.0,2,27,6,21.809173583984,53.333332061768
6/27/25 2:20,339,15.5390727704542,1.935,0.0,2,27,6,21.809173583984,53.260074615479
6/27/25 2:05,339,15.5390727704542,1.935,0.0,2,27,6,21.809173583984,53.260074615479
6/27/25 1:50,339,15.5390727704542,1.935,0.0,1,27,6,21.809173583984,53.333332061768
6/27/25 1:35,339,15.5390727704542,1.935,0.0,1,27,6,21.809173583984,53.30891418457
6/27/25 1:20,339,15.5390727704542,1.935,0.0,1,27,6,21.809173583984,53.211235046387
6/27/25 1:05,339,15.5390727704542,1.935,0.0,1,27,6,21.809173583984,53.235652923584
6/27/25 0:50,339,15.5390727704542,1.935,0.0,0,27,6,21.746643066406,53.186813354492
6/27/25 0:35,339,15.5390727704542,1.935,0.0,0,27,6,21.809173583984,53.211235046387
6/27/25 0:20,339,15.5390727704542,1.935,0.0,0,27,6,21.809173583984,53.203231811523
6/27/25 0:05,339,15.5390727704542,1.935,0.0,0,27,6,21.809173583984,53.162391662598
6/26/25 23:50,339,15.5390727704542,1.935,0.0,23,26,6,21.809173583984,53.186813354492
6/26/25 23:35,339,15.5390727704542,1.935,0.0,23,26,6,21.809173583984,53.162391662598
6/26/25 23:20,339,15.5390727704542,1.935,0.0,23,26,6,21.746643066406,53.1379737854
6/26/25 23:05,339,15.5390727704542,1.935,0.0,23,26,6,21.746643066406,53.162391662598
6/26/25 22:50,339,15.5390727704542,1.935,0.0,22,26,6,21.746643066406,53.162391662598
6/26/25 22:35,339,15.5390727704542,1.935,0.0,22,26,6,21.809173583984,53.284492492676
6/26/25 22:20,339,15.5390727704542,1.935,0.0,22,26,6,21.746643066406,53.504272460938
6/26/25 22:05,339,15.5390727704542,1.935,0.0,22,26,6,21.559020996094,54.627593994141
6/26/25 21:50,339,15.5390727704542,1.935,0.0,21,26,6,21.246322631836,54.578754425049
6/26/25 21:35,339,15.5390727704542,1.935,0.0,21,26,6,21.246322631836,54.456653594971
6/26/25 21:20,339,15.5390727704542,1.935,0.0,21,26,6,21.246322631836,54.261295318604
6/26/25 21:05,339,15.5390727704542,1.935,0.0,21,26,6,21.246322631836,54.285713195801
6/26/25 20:50,339,15.5390727704542,1.935,0.0,20,26,6,21.246322631836,54.188034057617
6/26/25 20:35,339,15.5390727704542,1.935,0.0,20,26,6,21.246322631836,54.163612365723
6/26/25 20:20,339,15.5390727704542,1.935,0.0,20,26,6,21.246322631836,54.310134887695
6/26/25 20:05,339,15.5390727704542,1.935,0.0,20,26,6,21.246322631836,54.358974456787
6/26/25 19:50,339,15.5390727704542,1.935,0.0,19,26,6,21.308868408203,54.432235717773
6/26/25 19:35,339,15.5390727704542,1.935,0.0,19,26,6,21.246322631836,54.603176116943
6/26/25 19:20,339,15.5390727704542,1.935,0.0,19,26,6,21.246322631836,54.664520263672
6/26/25 19:05,339,15.5390727704542,1.935,0.0,19,26,6,21.246322631836,54.676433563232
6/26/25 18:50,339,15.5390727704542,1.935,0.0,18,26,6,21.246322631836,54.920635223389
