timestamp,room_id,area,doors_area,panels_area,hours,days,months,temprature_value
6/17/25 23:04,220,29.9079780483789,4.465,0.0,23,17,6,24.748550415039
6/17/25 22:49,220,29.9079780483789,4.465,0.0,22,17,6,25.123779296875
6/17/25 22:34,220,29.9079780483789,4.465,0.0,22,17,6,25.936798095703
6/17/25 22:19,220,29.9079780483789,4.465,0.0,22,17,6,24.936157226562
6/17/25 22:04,220,29.9079780483789,4.465,0.0,22,17,6,25.123779296875
6/17/25 21:49,220,29.9079780483789,4.465,0.0,21,17,6,25.061233520508
6/17/25 21:34,220,29.9079780483789,4.465,0.0,21,17,6,25.936798095703
6/17/25 21:19,220,29.9079780483789,4.465,0.0,21,17,6,24.748550415039
6/17/25 21:04,220,29.9079780483789,4.465,0.0,21,17,6,25.061233520508
6/17/25 20:49,220,29.9079780483789,4.465,0.0,20,17,6,25.936798095703
6/17/25 20:34,220,29.9079780483789,4.465,0.0,20,17,6,24.748550415039
6/17/25 20:19,220,29.9079780483789,4.465,0.0,20,17,6,25.061233520508
6/17/25 20:04,220,29.9079780483789,4.465,0.0,20,17,6,25.874252319336
6/17/25 19:49,220,29.9079780483789,4.465,0.0,19,17,6,24.748550415039
6/17/25 19:34,220,29.9079780483789,4.465,0.0,19,17,6,25.061233520508
6/17/25 19:19,220,29.9079780483789,4.465,0.0,19,17,6,25.811721801758
6/17/25 19:04,220,29.9079780483789,4.465,0.0,19,17,6,24.811080932617
6/17/25 18:49,220,29.9079780483789,4.465,0.0,18,17,6,24.99870300293
6/17/25 18:34,220,29.9079780483789,4.465,0.0,18,17,6,25.736667633057
6/17/25 18:19,220,29.9079780483789,4.465,0.0,18,17,6,24.936157226562
6/17/25 18:04,220,29.9079780483789,4.465,0.0,18,17,6,24.99870300293
6/17/25 17:49,220,29.9079780483789,4.465,0.0,17,17,6,25.749176025391
6/17/25 17:34,220,29.9079780483789,4.465,0.0,17,17,6,24.811080932617
6/17/25 17:19,220,29.9079780483789,4.465,0.0,17,17,6,25.061233520508
6/17/25 17:04,220,29.9079780483789,4.465,0.0,17,17,6,25.686630249023
6/17/25 16:49,220,29.9079780483789,4.465,0.0,16,17,6,24.99870300293
6/17/25 16:34,220,29.9079780483789,4.465,0.0,16,17,6,24.99870300293
6/17/25 16:19,220,29.9079780483789,4.465,0.0,16,17,6,25.624099731445
6/17/25 16:04,220,29.9079780483789,4.465,0.0,16,17,6,25.123779296875
6/17/25 15:49,220,29.9079780483789,4.465,0.0,15,17,6,24.936157226562
6/17/25 15:34,220,29.9079780483789,4.465,0.0,15,17,6,25.4990234375
6/17/25 15:19,220,29.9079780483789,4.465,0.0,15,17,6,25.4990234375
6/17/25 15:04,220,29.9079780483789,4.465,0.0,15,17,6,24.936157226562
6/17/25 14:49,220,29.9079780483789,4.465,0.0,14,17,6,25.436477661133
6/17/25 14:34,220,29.9079780483789,4.465,0.0,14,17,6,25.624099731445
6/17/25 14:19,220,29.9079780483789,4.465,0.0,14,17,6,24.873611450195
6/17/25 14:04,220,29.9079780483789,4.465,0.0,14,17,6,25.373931884766
6/17/25 13:49,220,29.9079780483789,4.465,0.0,13,17,6,25.749176025391
6/17/25 13:34,220,29.9079780483789,4.465,0.0,13,17,6,24.811080932617
6/17/25 13:19,220,29.9079780483789,4.465,0.0,13,17,6,25.311401367188
6/17/25 13:04,220,29.9079780483789,4.465,0.0,13,17,6,25.99934387207
6/17/25 12:49,220,29.9079780483789,4.465,0.0,12,17,6,24.811080932617
6/17/25 12:34,220,29.9079780483789,4.465,0.0,12,17,6,25.223236083984
6/17/25 12:19,220,29.9079780483789,4.465,0.0,12,17,6,26.124420166016
6/17/25 12:04,220,29.9079780483789,4.465,0.0,12,17,6,24.811080932617
6/17/25 11:49,220,29.9079780483789,4.465,0.0,11,17,6,25.186309814453
6/17/25 11:34,220,29.9079780483789,4.465,0.0,11,17,6,26.061874389648
6/17/25 11:19,220,29.9079780483789,4.465,0.0,11,17,6,24.748550415039
6/17/25 11:04,220,29.9079780483789,4.465,0.0,11,17,6,25.123779296875
6/17/25 10:49,220,29.9079780483789,4.465,0.0,10,17,6,25.874252319336
6/17/25 10:34,220,29.9079780483789,4.465,0.0,10,17,6,24.748550415039
6/17/25 10:19,220,29.9079780483789,4.465,0.0,10,17,6,25.011209487915
6/17/25 10:04,220,29.9079780483789,4.465,0.0,10,17,6,25.686630249023
6/17/25 9:49,220,29.9079780483789,4.465,0.0,9,17,6,24.99870300293
6/17/25 9:34,220,29.9079780483789,4.465,0.0,9,17,6,24.936157226562
6/17/25 9:19,220,29.9079780483789,4.465,0.0,9,17,6,25.4990234375
6/17/25 9:04,220,29.9079780483789,4.465,0.0,9,17,6,25.4990234375
6/17/25 8:49,220,29.9079780483789,4.465,0.0,8,17,6,24.936157226562
6/17/25 8:34,220,29.9079780483789,4.465,0.0,8,17,6,25.373931884766
6/17/25 8:19,220,29.9079780483789,4.465,0.0,8,17,6,25.749176025391
6/17/25 8:04,220,29.9079780483789,4.465,0.0,8,17,6,24.873611450195
6/17/25 7:49,220,29.9079780483789,4.465,0.0,7,17,6,25.24885559082
6/17/25 7:34,220,29.9079780483789,4.465,0.0,7,17,6,26.124420166016
6/17/25 7:19,220,29.9079780483789,4.465,0.0,7,17,6,24.811080932617
6/17/25 7:04,220,29.9079780483789,4.465,0.0,7,17,6,25.186309814453
6/17/25 6:49,220,29.9079780483789,4.465,0.0,6,17,6,26.061874389648
6/17/25 6:34,220,29.9079780483789,4.465,0.0,6,17,6,24.748550415039
6/17/25 6:19,220,29.9079780483789,4.465,0.0,6,17,6,25.061233520508
6/17/25 6:04,220,29.9079780483789,4.465,0.0,6,17,6,25.749176025391
6/17/25 5:49,220,29.9079780483789,4.465,0.0,5,17,6,24.936157226562
6/17/25 5:34,220,29.9079780483789,4.465,0.0,5,17,6,24.99870300293
6/17/25 5:19,220,29.9079780483789,4.465,0.0,5,17,6,25.4990234375
6/17/25 5:04,220,29.9079780483789,4.465,0.0,5,17,6,25.4990234375
6/17/25 4:49,220,29.9079780483789,4.465,0.0,4,17,6,24.936157226562
6/17/25 4:34,220,29.9079780483789,4.465,0.0,4,17,6,25.311401367188
6/17/25 4:19,220,29.9079780483789,4.465,0.0,4,17,6,25.936798095703
6/17/25 4:04,220,29.9079780483789,4.465,0.0,4,17,6,24.873611450195
6/17/25 3:49,220,29.9079780483789,4.465,0.0,3,17,6,25.24885559082
6/17/25 3:34,220,29.9079780483789,4.465,0.0,3,17,6,26.124420166016
6/17/25 3:19,220,29.9079780483789,4.465,0.0,3,17,6,24.811080932617
6/17/25 3:04,220,29.9079780483789,4.465,0.0,3,17,6,25.186309814453
6/17/25 2:49,220,29.9079780483789,4.465,0.0,2,17,6,25.936798095703
6/17/25 2:34,220,29.9079780483789,4.465,0.0,2,17,6,24.748550415039
6/17/25 2:19,220,29.9079780483789,4.465,0.0,2,17,6,25.061233520508
6/17/25 2:04,220,29.9079780483789,4.465,0.0,2,17,6,25.811721801758
6/17/25 1:49,220,29.9079780483789,4.465,0.0,1,17,6,24.873611450195
6/17/25 1:34,220,29.9079780483789,4.465,0.0,1,17,6,24.99870300293
6/17/25 1:19,220,29.9079780483789,4.465,0.0,1,17,6,25.624099731445
6/17/25 1:04,220,29.9079780483789,4.465,0.0,1,17,6,25.24885559082
6/17/25 0:49,220,29.9079780483789,4.465,0.0,0,17,6,24.99870300293
6/17/25 0:34,220,29.9079780483789,4.465,0.0,0,17,6,25.4990234375
6/17/25 0:19,220,29.9079780483789,4.465,0.0,0,17,6,25.420080184937
6/17/25 0:04,220,29.9079780483789,4.465,0.0,0,17,6,24.936157226562
6/16/25 23:49,220,29.9079780483789,4.465,0.0,23,16,6,25.436477661133
6/16/25 23:34,220,29.9079780483789,4.465,0.0,23,16,6,25.624099731445
6/16/25 23:19,220,29.9079780483789,4.465,0.0,23,16,6,24.873611450195
6/16/25 23:04,220,29.9079780483789,4.465,0.0,23,16,6,25.373931884766
6/16/25 22:49,220,29.9079780483789,4.465,0.0,22,16,6,25.874252319336
6/16/25 22:34,220,29.9079780483789,4.465,0.0,22,16,6,24.748550415039
6/16/25 22:19,220,29.9079780483789,4.465,0.0,22,16,6,25.123779296875
6/16/25 22:04,220,29.9079780483789,4.465,0.0,22,16,6,25.373931884766
6/16/25 21:49,220,29.9079780483789,4.465,0.0,21,16,6,25.936798095703
6/16/25 21:34,220,29.9079780483789,4.465,0.0,21,16,6,24.748550415039
6/16/25 21:19,220,29.9079780483789,4.465,0.0,21,16,6,25.061233520508
6/16/25 21:04,220,29.9079780483789,4.465,0.0,21,16,6,25.811721801758
6/16/25 20:49,220,29.9079780483789,4.465,0.0,20,16,6,24.811080932617
6/16/25 20:34,220,29.9079780483789,4.465,0.0,20,16,6,24.99870300293
6/16/25 20:19,220,29.9079780483789,4.465,0.0,20,16,6,25.624099731445
6/16/25 20:04,220,29.9079780483789,4.465,0.0,20,16,6,25.098159790039
6/16/25 19:49,220,29.9079780483789,4.465,0.0,19,16,6,24.99870300293
6/16/25 19:34,220,29.9079780483789,4.465,0.0,19,16,6,25.4990234375
6/16/25 19:19,220,29.9079780483789,4.465,0.0,19,16,6,25.373931884766
6/16/25 19:04,220,29.9079780483789,4.465,0.0,19,16,6,24.936157226562
6/16/25 18:49,220,29.9079780483789,4.465,0.0,18,16,6,25.436477661133
6/16/25 18:34,220,29.9079780483789,4.465,0.0,18,16,6,25.686630249023
6/16/25 18:19,220,29.9079780483789,4.465,0.0,18,16,6,24.873611450195
6/16/25 18:04,220,29.9079780483789,4.465,0.0,18,16,6,25.373931884766
6/16/25 17:49,220,29.9079780483789,4.465,0.0,17,16,6,25.699138641357
6/16/25 17:34,220,29.9079780483789,4.465,0.0,17,16,6,24.873611450195
6/16/25 17:19,220,29.9079780483789,4.465,0.0,17,16,6,25.311401367188
6/16/25 17:04,220,29.9079780483789,4.465,0.0,17,16,6,25.99934387207
