timestamp,room_id,area,doors_area,panels_area,hours,days,months,temprature_value,humidity_value
6/27/25 18:05,225,42.8965795589925,6.58,0.0,18,27,6,21.246322631836,65.250305175781
6/27/25 17:50,225,42.8965795589925,6.58,0.0,17,27,6,21.308868408203,64.859588623047
6/27/25 17:35,225,42.8965795589925,6.58,0.0,17,27,6,21.308868408203,64.95726776123
6/27/25 17:20,225,42.8965795589925,6.58,0.0,17,27,6,21.246322631836,64.713066101074
6/27/25 17:05,225,42.8965795589925,6.58,0.0,17,27,6,21.358285903931,64.249084472656
6/27/25 16:50,225,42.8965795589925,6.58,0.0,16,27,6,21.308868408203,64.224662780762
6/27/25 16:35,225,42.8965795589925,6.58,0.0,16,27,6,21.246322631836,63.638584136963
6/27/25 16:20,225,42.8965795589925,6.58,0.0,16,27,6,21.246322631836,62.661781311035
6/27/25 16:05,225,42.8965795589925,6.58,0.0,16,27,6,21.308868408203,61.709400177002
6/27/25 15:50,225,42.8965795589925,6.58,0.0,15,27,6,21.371398925781,61.343101501465
6/27/25 15:35,225,42.8965795589925,6.58,0.0,15,27,6,21.308868408203,61.294261932373
6/27/25 15:20,225,42.8965795589925,6.58,0.0,15,27,6,21.246322631836,61.1477394104
6/27/25 15:05,225,42.8965795589925,6.58,0.0,15,27,6,21.308868408203,60.757019042969
6/27/25 14:50,225,42.8965795589925,6.58,0.0,14,27,6,21.308868408203,60.691764831543
6/27/25 14:35,225,42.8965795589925,6.58,0.0,14,27,6,21.308868408203,60.439559936523
6/27/25 14:20,225,42.8965795589925,6.58,0.0,14,27,6,21.246322631836,60.17094039917
6/27/25 14:05,225,42.8965795589925,6.58,0.0,14,27,6,21.308868408203,59.560440063477
6/27/25 13:50,225,42.8965795589925,6.58,0.0,13,27,6,21.308868408203,59.413917541504
6/27/25 13:35,225,42.8965795589925,6.58,0.0,13,27,6,21.246322631836,59.413917541504
6/27/25 13:20,225,42.8965795589925,6.58,0.0,13,27,6,21.308868408203,58.97435760498
6/27/25 13:05,225,42.8965795589925,6.58,0.0,13,27,6,21.308868408203,58.778999328613
6/27/25 12:50,225,42.8965795589925,6.58,0.0,12,27,6,21.308868408203,58.8522605896
6/27/25 12:35,225,42.8965795589925,6.58,0.0,12,27,6,21.246322631836,58.547302246094
6/27/25 12:20,225,42.8965795589925,6.58,0.0,12,27,6,21.308868408203,58.144077301025
6/27/25 12:05,225,42.8965795589925,6.58,0.0,12,27,6,21.308868408203,57.875457763672
6/27/25 11:50,225,42.8965795589925,6.58,0.0,11,27,6,21.246322631836,57.924297332764
6/27/25 11:35,225,42.8965795589925,6.58,0.0,11,27,6,21.308868408203,57.728939056396
6/27/25 11:20,225,42.8965795589925,6.58,0.0,11,27,6,21.308868408203,57.99755859375
6/27/25 11:05,225,42.8965795589925,6.58,0.0,11,27,6,21.308868408203,57.802196502686
6/27/25 10:50,225,42.8965795589925,6.58,0.0,10,27,6,21.371398925781,58.16849899292
6/27/25 10:35,225,42.8965795589925,6.58,0.0,10,27,6,21.308868408203,58.559219360352
6/27/25 10:20,225,42.8965795589925,6.58,0.0,10,27,6,21.246322631836,58.485958099365
