timestamp,room_id,area,doors_area,panels_area,hours,days,months,temprature_value,humidity_value,co2_value
6/26/25 15:35,429,72.0286914843548,6.02,0.0,15,26,6,24.560928344727,44.590965270996,508.04141235352
6/26/25 15:20,429,72.0286914843548,6.02,0.0,15,26,6,24.560928344727,44.615383148193,497.68008422852
6/26/25 15:05,429,72.0286914843548,6.02,0.0,15,26,6,24.498382568359,44.639804840088,506.95971679688
6/26/25 14:50,429,72.0286914843548,6.02,0.0,14,26,6,24.498382568359,44.713066101074,502.56408691406
6/26/25 14:35,429,72.0286914843548,6.02,0.0,14,26,6,24.498382568359,44.68864440918,497.68008422852
6/26/25 14:20,429,72.0286914843548,6.02,0.0,14,26,6,24.498382568359,44.737483978271,506.01107788086
6/26/25 14:05,429,72.0286914843548,6.02,0.0,14,26,6,24.435836791992,44.786323547363,489.85388183594
6/26/25 13:50,429,72.0286914843548,6.02,0.0,13,26,6,24.435836791992,44.810745239258,488.88888549805
6/26/25 13:35,429,72.0286914843548,6.02,0.0,13,26,6,24.435836791992,44.810745239258,481.56289672852
6/26/25 13:20,429,72.0286914843548,6.02,0.0,13,26,6,24.373306274414,44.810745239258,481.56289672852
6/26/25 13:05,429,72.0286914843548,6.02,0.0,13,26,6,24.373306274414,44.85958480835,484.01623535156
6/26/25 12:50,429,72.0286914843548,6.02,0.0,12,26,6,24.248229980469,45.03052520752,486.9352722168
6/26/25 12:35,429,72.0286914843548,6.02,0.0,12,26,6,24.060607910156,45.518924713135,491.81927490234
6/26/25 12:20,429,72.0286914843548,6.02,0.0,12,26,6,23.872985839844,45.714286804199,493.77288818359
6/26/25 12:05,429,72.0286914843548,6.02,0.0,12,26,6,24.123138427734,44.990474700928,516.57037353516
6/26/25 11:50,429,72.0286914843548,6.02,0.0,11,26,6,24.560928344727,44.957263946533,471.79489135742
6/26/25 11:35,429,72.0286914843548,6.02,0.0,11,26,6,24.560928344727,45.006103515625,476.67889404297
6/26/25 11:20,429,72.0286914843548,6.02,0.0,11,26,6,24.560928344727,45.054946899414,472.77169799805
6/26/25 11:05,429,72.0286914843548,6.02,0.0,11,26,6,24.560928344727,45.103786468506,474.51550292969
6/26/25 10:50,429,72.0286914843548,6.02,0.0,10,26,6,24.498382568359,45.103786468506,478.77548217773
6/26/25 10:35,429,72.0286914843548,6.02,0.0,10,26,6,24.498382568359,45.128204345703,477.65570068359
6/26/25 10:20,429,72.0286914843548,6.02,0.0,10,26,6,24.498382568359,45.152626037598,475.70208740234
6/26/25 10:05,429,72.0286914843548,6.02,0.0,10,26,6,24.498382568359,45.152626037598,483.02807617188
6/26/25 9:50,429,72.0286914843548,6.02,0.0,9,26,6,24.435836791992,45.128204345703,476.67889404297
6/26/25 9:35,429,72.0286914843548,6.02,0.0,9,26,6,24.435836791992,45.103786468506,468.86450195312
6/26/25 9:20,429,72.0286914843548,6.02,0.0,9,26,6,24.373306274414,45.128204345703,470.8180847168
6/26/25 9:05,429,72.0286914843548,6.02,0.0,9,26,6,24.373306274414,45.152626037598,476.67889404297
6/26/25 8:50,429,72.0286914843548,6.02,0.0,8,26,6,24.373306274414,45.152626037598,465.93408203125
6/26/25 8:35,429,72.0286914843548,6.02,0.0,8,26,6,24.310760498047,45.128204345703,468.86450195312
6/26/25 8:20,429,72.0286914843548,6.02,0.0,8,26,6,24.310760498047,45.201465606689,463.00369262695
6/26/25 8:05,429,72.0286914843548,6.02,0.0,8,26,6,24.248229980469,45.225883483887,458.60806274414
6/26/25 7:50,429,72.0286914843548,6.02,0.0,7,26,6,24.248229980469,45.177043914795,469.95849609375
6/26/25 7:35,429,72.0286914843548,6.02,0.0,7,26,6,24.248229980469,45.177043914795,467.8876953125
6/26/25 7:20,429,72.0286914843548,6.02,0.0,7,26,6,24.248229980469,45.185832977295,466.91088867188
6/26/25 7:05,429,72.0286914843548,6.02,0.0,7,26,6,24.248229980469,45.225883483887,466.91088867188
6/26/25 6:50,429,72.0286914843548,6.02,0.0,6,26,6,24.248229980469,45.372406005859,464.95727539062
6/26/25 6:35,429,72.0286914843548,6.02,0.0,6,26,6,24.248229980469,45.518924713135,473.64361572266
6/26/25 6:20,429,72.0286914843548,6.02,0.0,6,26,6,24.123138427734,47.179485321045,473.79251098633
6/26/25 6:05,429,72.0286914843548,6.02,0.0,6,26,6,24.123138427734,46.52014541626,455.732421875
6/26/25 5:50,429,72.0286914843548,6.02,0.0,5,26,6,24.373306274414,44.810745239258,468.49468994141
6/26/25 5:35,429,72.0286914843548,6.02,0.0,5,26,6,24.498382568359,44.761905670166,473.74850463867
6/26/25 5:20,429,72.0286914843548,6.02,0.0,5,26,6,24.498382568359,44.761905670166,481.4548034668
6/26/25 5:05,429,72.0286914843548,6.02,0.0,5,26,6,24.498382568359,44.737483978271,480.58609008789
6/26/25 4:50,429,72.0286914843548,6.02,0.0,4,26,6,24.498382568359,44.737483978271,467.8876953125
6/26/25 4:35,429,72.0286914843548,6.02,0.0,4,26,6,24.498382568359,44.713066101074,473.74850463867
6/26/25 4:20,429,72.0286914843548,6.02,0.0,4,26,6,24.498382568359,44.68864440918,473.74850463867
6/26/25 4:05,429,72.0286914843548,6.02,0.0,4,26,6,24.498382568359,44.68864440918,483.16094970703
6/26/25 3:50,429,72.0286914843548,6.02,0.0,3,26,6,24.560928344727,44.68864440918,474.6203918457
