timestamp,room_id,area,doors_area,panels_area,hours,days,months,temprature_value,humidity_value,co2_value
6/27/25 17:52,352,102.003377377742,7.74,17.4626293359374,17,27,6,21.058700561523,62.783882141113,389.74359130859
6/27/25 17:37,352,102.003377377742,7.74,17.4626293359374,17,27,6,21.559020996094,62.17338180542,400.97680664062
6/27/25 17:22,352,102.003377377742,7.74,17.4626293359374,17,27,6,21.246322631836,57.777778625488,420.02444458008
6/27/25 17:07,352,102.003377377742,7.74,17.4626293359374,17,27,6,21.058700561523,62.246643066406,423.9162902832
6/27/25 16:52,352,102.003377377742,7.74,17.4626293359374,16,27,6,21.058700561523,62.050098419189,440.86968994141
6/27/25 16:37,352,102.003377377742,7.74,17.4626293359374,16,27,6,21.183776855469,61.807083129883,441.02563476562
6/27/25 16:22,352,102.003377377742,7.74,17.4626293359374,16,27,6,21.246322631836,56.434677124023,420.02444458008
6/27/25 16:07,352,102.003377377742,7.74,17.4626293359374,16,27,6,21.183776855469,60.634922027588,433.69964599609
6/27/25 15:52,352,102.003377377742,7.74,17.4626293359374,15,27,6,21.734134674072,59.462760925293,428.2018737793
6/27/25 15:37,352,102.003377377742,7.74,17.4626293359374,15,27,6,21.371398925781,55.750915527344,405.9919128418
6/27/25 15:22,352,102.003377377742,7.74,17.4626293359374,15,27,6,21.121246337891,59.511600494385,422.95483398438
6/27/25 15:07,352,102.003377377742,7.74,17.4626293359374,15,27,6,21.559020996094,58.518039703369,413.67520141602
6/27/25 14:52,352,102.003377377742,7.74,17.4626293359374,14,27,6,21.058700561523,56.459095001221,423.63949584961
6/27/25 14:37,352,102.003377377742,7.74,17.4626293359374,14,27,6,21.246322631836,59.096458435059,430.88647460938
6/27/25 14:22,352,102.003377377742,7.74,17.4626293359374,14,27,6,21.496490478516,54.652015686035,401.95361328125
6/27/25 14:07,352,102.003377377742,7.74,17.4626293359374,14,27,6,21.121246337891,58.705738067627,413.67520141602
6/27/25 13:52,352,102.003377377742,7.74,17.4626293359374,13,27,6,21.684097290039,57.48473739624,415.62881469727
6/27/25 13:37,352,102.003377377742,7.74,17.4626293359374,13,27,6,21.183776855469,54.920635223389,415.58480834961
6/27/25 13:22,352,102.003377377742,7.74,17.4626293359374,13,27,6,21.058700561523,57.99755859375,423.24789428711
6/27/25 13:07,352,102.003377377742,7.74,17.4626293359374,13,27,6,21.621551513672,56.043956756592,393.65078735352
6/27/25 12:52,352,102.003377377742,7.74,17.4626293359374,12,27,6,21.058700561523,56.71403503418,399.02319335938
6/27/25 12:37,352,102.003377377742,7.74,17.4626293359374,12,27,6,21.308868408203,57.289379119873,386.84274291992
6/27/25 12:22,352,102.003377377742,7.74,17.4626293359374,12,27,6,21.559020996094,53.65079498291,407.81442260742
6/27/25 12:07,352,102.003377377742,7.74,17.4626293359374,12,27,6,21.058700561523,56.879119873047,402.34429931641
6/27/25 11:52,352,102.003377377742,7.74,17.4626293359374,11,27,6,21.621551513672,56.776557922363,413.66647338867
6/27/25 11:37,352,102.003377377742,7.74,17.4626293359374,11,27,6,21.058700561523,53.724052429199,406.8376159668
6/27/25 11:22,352,102.003377377742,7.74,17.4626293359374,11,27,6,21.058700561523,56.859817504883,410.47131347656
6/27/25 11:07,352,102.003377377742,7.74,17.4626293359374,11,27,6,21.496490478516,53.1379737854,400.97680664062
6/27/25 10:52,352,102.003377377742,7.74,17.4626293359374,10,27,6,21.308868408203,54.598289489746,407.81442260742
6/27/25 10:37,352,102.003377377742,7.74,17.4626293359374,10,27,6,21.308868408203,57.31379699707,421.0012512207
6/27/25 10:22,352,102.003377377742,7.74,17.4626293359374,10,27,6,20.970550537109,53.65079498291,404.88400268555
6/27/25 10:07,352,102.003377377742,7.74,17.4626293359374,10,27,6,21.559020996094,55.924606323242,403.90719604492
6/27/25 9:52,352,102.003377377742,7.74,17.4626293359374,9,27,6,21.559020996094,52.796092987061,401.94549560547
6/27/25 9:37,352,102.003377377742,7.74,17.4626293359374,9,27,6,20.871078491211,56.361415863037,388.81958007812
6/27/25 9:22,352,102.003377377742,7.74,17.4626293359374,9,27,6,21.496490478516,56.263736724854,387.80651855469
6/27/25 9:07,352,102.003377377742,7.74,17.4626293359374,9,27,6,21.058700561523,52.527473449707,400.7861328125
6/27/25 8:52,352,102.003377377742,7.74,17.4626293359374,8,27,6,21.246322631836,54.700855255127,402.9303894043
6/27/25 8:37,352,102.003377377742,7.74,17.4626293359374,8,27,6,21.746643066406,55.506713867188,397.55798339844
6/27/25 8:22,352,102.003377377742,7.74,17.4626293359374,8,27,6,21.433929443359,52.112331390381,399.09356689453
6/27/25 8:07,352,102.003377377742,7.74,17.4626293359374,8,27,6,21.308868408203,54.285713195801,399.81280517578
6/27/25 7:52,352,102.003377377742,7.74,17.4626293359374,7,27,6,21.058700561523,54.334552764893,405.15249633789
6/27/25 7:37,352,102.003377377742,7.74,17.4626293359374,7,27,6,21.183776855469,54.407814025879,403.90719604492
6/27/25 7:22,352,102.003377377742,7.74,17.4626293359374,7,27,6,20.871078491211,51.868133544922,410.74481201172
6/27/25 7:07,352,102.003377377742,7.74,17.4626293359374,7,27,6,21.058700561523,53.894992828369,411.78759765625
6/27/25 6:52,352,102.003377377742,7.74,17.4626293359374,6,27,6,21.621551513672,51.208789825439,394.62759399414
6/27/25 6:37,352,102.003377377742,7.74,17.4626293359374,6,27,6,21.308868408203,51.355312347412,387.78997802734
6/27/25 6:22,352,102.003377377742,7.74,17.4626293359374,6,27,6,20.746002197266,52.415374755859,397.55798339844
6/27/25 6:07,352,102.003377377742,7.74,17.4626293359374,6,27,6,21.433929443359,51.330890655518,381.92916870117
6/27/25 5:52,352,102.003377377742,7.74,17.4626293359374,5,27,6,21.605159759521,50.647129058838,376.70712280273
6/27/25 5:37,352,102.003377377742,7.74,17.4626293359374,5,27,6,21.246322631836,51.941390991211,382.90600585938
6/27/25 5:22,352,102.003377377742,7.74,17.4626293359374,5,27,6,21.121246337891,52.307693481445,383.88278198242
6/27/25 5:07,352,102.003377377742,7.74,17.4626293359374,5,27,6,21.058700561523,52.551891326904,384.87368774414
6/27/25 4:52,352,102.003377377742,7.74,17.4626293359374,4,27,6,21.121246337891,52.600730895996,378.02197265625
6/27/25 4:37,352,102.003377377742,7.74,17.4626293359374,4,27,6,21.183776855469,52.551891326904,383.61428833008
6/27/25 4:22,352,102.003377377742,7.74,17.4626293359374,4,27,6,21.194271087646,52.405372619629,375.57998657227
6/27/25 4:07,352,102.003377377742,7.74,17.4626293359374,4,27,6,21.246322631836,52.258853912354,375.57998657227
6/27/25 3:52,352,102.003377377742,7.74,17.4626293359374,3,27,6,21.371398925781,52.253971099854,385.94635009766
6/27/25 3:37,352,102.003377377742,7.74,17.4626293359374,3,27,6,21.559020996094,51.794872283936,382.82781982422
6/27/25 3:22,352,102.003377377742,7.74,17.4626293359374,3,27,6,21.871719360352,51.330890655518,378.65127563477
6/27/25 3:07,352,102.003377377742,7.74,17.4626293359374,3,27,6,22.497116088867,50.329669952393,380.95239257812
6/27/25 2:52,352,102.003377377742,7.74,17.4626293359374,2,27,6,22.747283935547,49.865688323975,375.57998657227
6/27/25 2:37,352,102.003377377742,7.74,17.4626293359374,2,27,6,22.747283935547,49.890110015869,371.02249145508
6/27/25 2:22,352,102.003377377742,7.74,17.4626293359374,2,27,6,22.684722900391,49.963371276855,370.10989379883
6/27/25 2:07,352,102.003377377742,7.74,17.4626293359374,2,27,6,22.684722900391,49.987789154053,374.60317993164
6/27/25 1:52,352,102.003377377742,7.74,17.4626293359374,1,27,6,22.684722900391,50.036628723145,382.9059753418
6/27/25 1:37,352,102.003377377742,7.74,17.4626293359374,1,27,6,22.684722900391,50.061050415039,370.69598388672
