timestamp,room_id,area,doors_area,panels_area,hours,days,months,temprature_value,humidity_value
6/27/25 17:45,335A,28.5835051639737,8.09876301119002,21.5584746747132,17,27,6,22.809814453125,56.092796325684
6/27/25 17:30,335A,28.5835051639737,8.09876301119002,21.5584746747132,17,27,6,22.809814453125,55.873016357422
6/27/25 17:15,335A,28.5835051639737,8.09876301119002,21.5584746747132,17,27,6,22.809814453125,55.750915527344
6/27/25 17:00,335A,28.5835051639737,8.09876301119002,21.5584746747132,17,27,6,22.809814453125,55.506717681885
6/27/25 16:45,335A,28.5835051639737,8.09876301119002,21.5584746747132,16,27,6,22.747283935547,55.531135559082
6/27/25 16:30,335A,28.5835051639737,8.09876301119002,21.5584746747132,16,27,6,22.809814453125,55.115997314453
6/27/25 16:15,335A,28.5835051639737,8.09876301119002,21.5584746747132,16,27,6,22.747283935547,55.042736053467
6/27/25 16:00,335A,28.5835051639737,8.09876301119002,21.5584746747132,16,27,6,22.622192382812,55.042736053467
6/27/25 15:45,335A,28.5835051639737,8.09876301119002,21.5584746747132,15,27,6,22.684722900391,54.481071472168
6/27/25 15:30,335A,28.5835051639737,8.09876301119002,21.5584746747132,15,27,6,23.059967041016,53.284492492676
6/27/25 15:15,335A,28.5835051639737,8.09876301119002,21.5584746747132,15,27,6,22.997436523438,53.333335876465
6/27/25 15:00,335A,28.5835051639737,8.09876301119002,21.5584746747132,15,27,6,22.93489074707,53.431015014648
6/27/25 14:45,335A,28.5835051639737,8.09876301119002,21.5584746747132,14,27,6,22.93489074707,53.455432891846
6/27/25 14:30,335A,28.5835051639737,8.09876301119002,21.5584746747132,14,27,6,22.997436523438,53.260074615479
6/27/25 14:15,335A,28.5835051639737,8.09876301119002,21.5584746747132,14,27,6,22.684722900391,53.758903503418
6/27/25 14:00,335A,28.5835051639737,8.09876301119002,21.5584746747132,14,27,6,22.559661865234,53.211231231689
6/27/25 13:45,335A,28.5835051639737,8.09876301119002,21.5584746747132,13,27,6,22.543264389038,53.162395477295
6/27/25 13:30,335A,28.5835051639737,8.09876301119002,21.5584746747132,13,27,6,22.537145614624,53.284492492676
6/27/25 13:15,335A,28.5835051639737,8.09876301119002,21.5584746747132,13,27,6,22.372039794922,53.406593322754
6/27/25 13:00,335A,28.5835051639737,8.09876301119002,21.5584746747132,13,27,6,22.372039794922,53.504272460938
6/27/25 12:45,335A,28.5835051639737,8.09876301119002,21.5584746747132,12,27,6,22.246963500977,53.553115844727
6/27/25 12:30,335A,28.5835051639737,8.09876301119002,21.5584746747132,12,27,6,22.246963500977,53.377288818359
6/27/25 12:15,335A,28.5835051639737,8.09876301119002,21.5584746747132,12,27,6,22.309494018555,53.162395477295
6/27/25 12:00,335A,28.5835051639737,8.09876301119002,21.5584746747132,12,27,6,22.309494018555,53.152393341064
6/27/25 11:45,335A,28.5835051639737,8.09876301119002,21.5584746747132,11,27,6,22.246963500977,52.942615509033
6/27/25 11:30,335A,28.5835051639737,8.09876301119002,21.5584746747132,11,27,6,22.184417724609,53.308910369873
6/27/25 11:15,335A,28.5835051639737,8.09876301119002,21.5584746747132,11,27,6,22.121871948242,53.65079498291
6/27/25 11:00,335A,28.5835051639737,8.09876301119002,21.5584746747132,11,27,6,21.871719360352,54.490394592285
6/27/25 10:45,335A,28.5835051639737,8.09876301119002,21.5584746747132,10,27,6,21.871719360352,54.676433563232
6/27/25 10:30,335A,28.5835051639737,8.09876301119002,21.5584746747132,10,27,6,21.746643066406,54.96947479248
6/27/25 10:15,335A,28.5835051639737,8.09876301119002,21.5584746747132,10,27,6,21.684097290039,55.604396820068
6/27/25 10:00,335A,28.5835051639737,8.09876301119002,21.5584746747132,10,27,6,21.559020996094,56.263736724854
6/27/25 9:45,335A,28.5835051639737,8.09876301119002,21.5584746747132,9,27,6,21.433929443359,55.433456420898
6/27/25 9:30,335A,28.5835051639737,8.09876301119002,21.5584746747132,9,27,6,21.433929443359,55.82417678833
6/27/25 9:15,335A,28.5835051639737,8.09876301119002,21.5584746747132,9,27,6,21.246322631836,55.677658081055
