timestamp,room_id,area,doors_area,panels_area,hours,days,months,temprature_value,humidity_value
6/27/25 16:21,320A,13.9268737999998,1.935,0.0,16,27,6,21.809173583984,58.266178131104
6/27/25 16:06,320A,13.9268737999998,1.935,0.0,16,27,6,21.809173583984,57.82661819458
6/27/25 15:51,320A,13.9268737999998,1.935,0.0,15,27,6,21.809173583984,57.240535736084
6/27/25 15:36,320A,13.9268737999998,1.935,0.0,15,27,6,21.809173583984,56.923076629639
6/27/25 15:21,320A,13.9268737999998,1.935,0.0,15,27,6,21.746643066406,56.678874969482
6/27/25 15:06,320A,13.9268737999998,1.935,0.0,15,27,6,21.746643066406,56.532356262207
6/27/25 14:51,320A,13.9268737999998,1.935,0.0,14,27,6,21.809173583984,56.459095001221
6/27/25 14:36,320A,13.9268737999998,1.935,0.0,14,27,6,21.809173583984,56.410255432129
6/27/25 14:21,320A,13.9268737999998,1.935,0.0,14,27,6,21.809173583984,56.190475463867
6/27/25 14:06,320A,13.9268737999998,1.935,0.0,14,27,6,21.809173583984,55.921855926514
6/27/25 13:51,320A,13.9268737999998,1.935,0.0,13,27,6,21.809173583984,55.579975128174
6/27/25 13:36,320A,13.9268737999998,1.935,0.0,13,27,6,21.746643066406,55.31135559082
6/27/25 13:21,320A,13.9268737999998,1.935,0.0,13,27,6,21.746643066406,55.213676452637
6/27/25 13:06,320A,13.9268737999998,1.935,0.0,13,27,6,21.809173583984,55.176750183105
6/27/25 12:51,320A,13.9268737999998,1.935,0.0,12,27,6,21.809173583984,55.189254760742
6/27/25 12:36,320A,13.9268737999998,1.935,0.0,12,27,6,21.841197967529,55.115993499756
6/27/25 12:21,320A,13.9268737999998,1.935,0.0,12,27,6,21.809173583984,54.871795654297
6/27/25 12:06,320A,13.9268737999998,1.935,0.0,12,27,6,21.746643066406,54.652015686035
6/27/25 11:51,320A,13.9268737999998,1.935,0.0,11,27,6,21.746643066406,54.358974456787
6/27/25 11:36,320A,13.9268737999998,1.935,0.0,11,27,6,21.746643066406,54.236873626709
6/27/25 11:21,320A,13.9268737999998,1.935,0.0,11,27,6,21.809173583984,54.358974456787
6/27/25 11:06,320A,13.9268737999998,1.935,0.0,11,27,6,21.809173583984,54.505493164062
6/27/25 10:51,320A,13.9268737999998,1.935,0.0,10,27,6,21.871719360352,54.730155944824
6/27/25 10:36,320A,13.9268737999998,1.935,0.0,10,27,6,21.83479309082,55.115993499756
6/27/25 10:21,320A,13.9268737999998,1.935,0.0,10,27,6,21.859210968018,54.798534393311
6/27/25 10:06,320A,13.9268737999998,1.935,0.0,10,27,6,21.809173583984,54.456653594971
6/27/25 9:51,320A,13.9268737999998,1.935,0.0,9,27,6,21.809173583984,54.261295318604
6/27/25 9:36,320A,13.9268737999998,1.935,0.0,9,27,6,21.746643066406,53.968254089355
6/27/25 9:21,320A,13.9268737999998,1.935,0.0,9,27,6,21.809173583984,53.82173538208
6/27/25 9:06,320A,13.9268737999998,1.935,0.0,9,27,6,21.809173583984,53.943832397461
6/27/25 8:51,320A,13.9268737999998,1.935,0.0,8,27,6,21.809173583984,53.919414520264
6/27/25 8:36,320A,13.9268737999998,1.935,0.0,8,27,6,21.851222991943,53.846153259277
6/27/25 8:21,320A,13.9268737999998,1.935,0.0,8,27,6,21.871719360352,53.748474121094
6/27/25 8:06,320A,13.9268737999998,1.935,0.0,8,27,6,21.809173583984,53.46985244751
6/27/25 7:51,320A,13.9268737999998,1.935,0.0,7,27,6,21.809173583984,53.113552093506
6/27/25 7:36,320A,13.9268737999998,1.935,0.0,7,27,6,21.809173583984,52.747253417969
6/27/25 7:21,320A,13.9268737999998,1.935,0.0,7,27,6,21.746643066406,52.405372619629
6/27/25 7:06,320A,13.9268737999998,1.935,0.0,7,27,6,21.746643066406,52.258853912354
6/27/25 6:51,320A,13.9268737999998,1.935,0.0,6,27,6,21.746643066406,52.234432220459
6/27/25 6:36,320A,13.9268737999998,1.935,0.0,6,27,6,21.684097290039,52.380950927734
6/27/25 6:21,320A,13.9268737999998,1.935,0.0,6,27,6,21.246322631836,52.96703338623
6/27/25 6:06,320A,13.9268737999998,1.935,0.0,6,27,6,22.497116088867,53.015872955322
6/27/25 5:51,320A,13.9268737999998,1.935,0.0,5,27,6,23.497756958008,49.108669281006
6/27/25 5:36,320A,13.9268737999998,1.935,0.0,5,27,6,23.497756958008,48.644687652588
6/27/25 5:21,320A,13.9268737999998,1.935,0.0,5,27,6,23.497756958008,48.69352722168
6/27/25 5:06,320A,13.9268737999998,1.935,0.0,5,27,6,23.435211181641,48.766788482666
6/27/25 4:51,320A,13.9268737999998,1.935,0.0,4,27,6,23.435211181641,48.840049743652
6/27/25 4:36,320A,13.9268737999998,1.935,0.0,4,27,6,23.435211181641,48.888889312744
6/27/25 4:21,320A,13.9268737999998,1.935,0.0,4,27,6,23.435211181641,48.96215057373
6/27/25 4:06,320A,13.9268737999998,1.935,0.0,4,27,6,23.435211181641,49.059829711914
6/27/25 3:51,320A,13.9268737999998,1.935,0.0,3,27,6,23.372665405273,49.108669281006
6/27/25 3:36,320A,13.9268737999998,1.935,0.0,3,27,6,23.372665405273,49.181930541992
6/27/25 3:21,320A,13.9268737999998,1.935,0.0,3,27,6,23.372665405273,49.230770111084
6/27/25 3:06,320A,13.9268737999998,1.935,0.0,3,27,6,23.372665405273,49.304027557373
6/27/25 2:51,320A,13.9268737999998,1.935,0.0,2,27,6,23.310134887695,49.352870941162
6/27/25 2:36,320A,13.9268737999998,1.935,0.0,2,27,6,23.310134887695,49.401710510254
