timestamp,room_id,area,doors_area,panels_area,hours,days,months,temprature_value
6/27/25 18:01,312,78.498085268444,17.16,25.4134961954576,18,27,6,22.496948242188
6/27/25 17:46,312,78.498085268444,17.16,25.4134961954576,17,27,6,22.399267196655
6/27/25 17:31,312,78.498085268444,17.16,25.4134961954576,17,27,6,22.244428634644
6/27/25 17:16,312,78.498085268444,17.16,25.4134961954576,17,27,6,22.301588058472
6/27/25 17:01,312,78.498085268444,17.16,25.4134961954576,17,27,6,22.203907012939
6/27/25 16:46,312,78.498085268444,17.16,25.4134961954576,16,27,6,22.386381149292
6/27/25 16:31,312,78.498085268444,17.16,25.4134961954576,16,27,6,22.228326797485
6/27/25 16:16,312,78.498085268444,17.16,25.4134961954576,16,27,6,22.252744674683
6/27/25 16:01,312,78.498085268444,17.16,25.4134961954576,16,27,6,22.203907012939
6/27/25 15:46,312,78.498085268444,17.16,25.4134961954576,15,27,6,22.203907012939
6/27/25 15:31,312,78.498085268444,17.16,25.4134961954576,15,27,6,22.399267196655
6/27/25 15:16,312,78.498085268444,17.16,25.4134961954576,15,27,6,22.399267196655
6/27/25 15:01,312,78.498085268444,17.16,25.4134961954576,15,27,6,22.399267196655
6/27/25 14:46,312,78.498085268444,17.16,25.4134961954576,14,27,6,22.301588058472
6/27/25 14:31,312,78.498085268444,17.16,25.4134961954576,14,27,6,22.340658187866
6/27/25 14:16,312,78.498085268444,17.16,25.4134961954576,14,27,6,22.399267196655
6/27/25 14:01,312,78.498085268444,17.16,25.4134961954576,14,27,6,22.301588058472
6/27/25 13:46,312,78.498085268444,17.16,25.4134961954576,13,27,6,22.301588058472
6/27/25 13:31,312,78.498085268444,17.16,25.4134961954576,13,27,6,22.301588058472
6/27/25 13:16,312,78.498085268444,17.16,25.4134961954576,13,27,6,22.219535827637
6/27/25 13:01,312,78.498085268444,17.16,25.4134961954576,13,27,6,22.203907012939
6/27/25 12:46,312,78.498085268444,17.16,25.4134961954576,12,27,6,22.301588058472
6/27/25 12:31,312,78.498085268444,17.16,25.4134961954576,12,27,6,22.301588058472
6/27/25 12:16,312,78.498085268444,17.16,25.4134961954576,12,27,6,22.306470870972
6/27/25 12:01,312,78.498085268444,17.16,25.4134961954576,12,27,6,22.208791732788
6/27/25 11:46,312,78.498085268444,17.16,25.4134961954576,11,27,6,22.239070892334
6/27/25 11:31,312,78.498085268444,17.16,25.4134961954576,11,27,6,22.301588058472
6/27/25 11:16,312,78.498085268444,17.16,25.4134961954576,11,27,6,22.301588058472
6/27/25 11:01,312,78.498085268444,17.16,25.4134961954576,11,27,6,22.301588058472
6/27/25 10:46,312,78.498085268444,17.16,25.4134961954576,10,27,6,22.106227874756
6/27/25 10:31,312,78.498085268444,17.16,25.4134961954576,10,27,6,22.106227874756
6/27/25 10:16,312,78.498085268444,17.16,25.4134961954576,10,27,6,22.301588058472
6/27/25 10:01,312,78.498085268444,17.16,25.4134961954576,10,27,6,22.594627380371
6/27/25 9:46,312,78.498085268444,17.16,25.4134961954576,9,27,6,22.594627380371
6/27/25 9:31,312,78.498085268444,17.16,25.4134961954576,9,27,6,22.594627380371
6/27/25 9:16,312,78.498085268444,17.16,25.4134961954576,9,27,6,22.496948242188
6/27/25 9:01,312,78.498085268444,17.16,25.4134961954576,9,27,6,22.433101654053
6/27/25 8:46,312,78.498085268444,17.16,25.4134961954576,8,27,6,22.399267196655
6/27/25 8:31,312,78.498085268444,17.16,25.4134961954576,8,27,6,22.301588058472
6/27/25 8:16,312,78.498085268444,17.16,25.4134961954576,8,27,6,22.203907012939
6/27/25 8:01,312,78.498085268444,17.16,25.4134961954576,8,27,6,22.203907012939
6/27/25 7:46,312,78.498085268444,17.16,25.4134961954576,7,27,6,22.184371948242
6/27/25 7:31,312,78.498085268444,17.16,25.4134961954576,7,27,6,22.15018081665
6/27/25 7:16,312,78.498085268444,17.16,25.4134961954576,7,27,6,22.106227874756
6/27/25 7:01,312,78.498085268444,17.16,25.4134961954576,7,27,6,22.189022064209
